id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
91,3,Pestizide,pesticides,pesticidi,pesticide,1.0,"[907, 902, 905]"
126,2,Per- und polyfluorierte Alkylverbindungen (PFAS),Substances per- et polyfluoroalkylées (PFAS),Sostanze per- e polifluoroalchiliche (PFAS),Per- and polyfluoroalkyl substances (PFAS),1.5,"[908, 931]"
298,2,Deoxynivalenol (DON),Déoxynivalénol (DON),Deossinivalenolo (DON),Deoxynivalenol (DON),2.0,"[916, 901]"
111,1,Mykotoxine,Mycotoxine,Micotossine,Mycotoxin,1.0,[901]
128,1,Schwermetalle,métaux lourds,metalli pesanti,heavy metals,1.0,[929]
209,1,Anorganische Arsen,Arsenic inorganique,Arsenico inorganica,Inorganic arsenic,1.0,[921]
187,1,Arsen,Arsenic,Arsenico,Arsenic,1.0,[921]
203,1,Ochratoxin A (OTA),Ochratoxine A (OTA),Ocratossina A (OTA),Ochratoxin A (OTA),3.0,[916]
127,1,Perfluoroctansulfonsäure (PFOS),acide perfluorooctanesulfonique (PFOS),acido perfluoroottansolfonico,Perfluorooctanesulfonic acid (PFOS),2.0,[931]
322,1,Dimethylmonothioarsenate ((DMMTA),Dimethylmonothioarsenate (DMMTA),Dimethylmonothioarsenate (DMMTA),Dimethylmonothioarsenate (DMMTA),1.0,[933]
26,1,Listeria monocytogenes,Listeria monocytogenes,Listeria monocytogenes,Listeria monocytogenes,1.0,[943]
119,1,Norovirus,Norovirus,Norovirus,Norovirus,1.0,[943]
48,1,marine Biotoxine,biotoxines marines,biotossine marine,marine biotoxines,1.0,[941]
273,1,Koffein,Caféine,Caffeina,caffein,2.0,[926]
321,1,Fluconazol,Fluconazole,Fluconazolo,Fluconazole,2.0,[926]
