id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
91,3,Pestizide,pesticides,pesticidi,pesticide,2.0,"[417, 56, 415]"
66,2,Canabidiol (CBD),Canabidiol (CBD),Canabidiolo (CBD),Canabidiol (CBD),1.0,"[467, 32]"
103,2,GMO (genetisch modifizierter Organismus),OGM (organisme génétiquement modifié),OGM (organismo geneticamente modificato),Genetically modified organism (GMO),2.0,"[31, 441]"
93,2,Salmonella spp.,Salmonella spp.,Salmonella spp.,Salmonella spp.,1.5,"[603, 492]"
196,1,Grayanotoxine,Grayanotoxine,Graianotossina,Grayanotoxin,1.0,[225]
58,1,Melatonin,Mélatonine,Melatonina,Melatonin,1.0,[467]
281,1,Ethylendioxid,dioxyde d'éthylène,Ossido di etilene,ethylene dioxide,1.0,[663]
280,1,Ethylendichlord,dichlorure d'éthylène,cloruro di etilene,ethylene dichloride,1.0,[663]
247,1,Calciumcarbid,Carbure de calcium,Carburo di calcio,Calcium carbide,2.0,[461]
128,1,Schwermetalle,métaux lourds,metalli pesanti,heavy metals,1.0,[929]
1,1,Escherichia coli,Escherichia coli,Escherichia coli,Escherichia coli,3.0,[31]
185,1,Mineralöl,Huile minérale,Olio minerale,Mineral oil,2.0,[156]
230,1,Nitrate,Nitrate,Nitrato,Nitrate,2.0,[633]
197,1,Nitrite,Nitrite,Nitrito,Nitrite,2.0,[633]
45,1,Aspartam,Aspartam,Aspartam,Aspartam,2.0,[691]
290,1,Saccharin,Saccharine,Saccarina,Saccharin,2.0,[691]
73,1,Tierarzneimittel,Produits pharmaceutiques vétérinaires,Farmaci veterinari,Veterinary pharmaceuticals,2.0,[67]
63,1,Antibiotika,antibiotiques,antibiotici,antibiotics,2.0,[67]
